IO_RST_IBUF_inst	IOB_X0Y124	IOB18.INBUF_DCIEN	IBUF
rdata_q_reg[1]	SLICE_X189Y17	SLICEL.AFF	FDRE
rdata_q_reg[20]	SLICE_X188Y15	SLICEM.BFF	FDRE
rdata_q_reg[21]	SLICE_X189Y15	SLICEL.AFF	FDRE
rdata_q_reg[22]	SLICE_X188Y14	SLICEM.AFF	FDRE
rdata_q_reg[23]	SLICE_X187Y15	SLICEL.AFF	FDRE
rdata_q_reg[24]	SLICE_X188Y16	SLICEM.BFF	FDRE
rdata_q_reg[25]	SLICE_X189Y16	SLICEL.AFF	FDRE
rdata_q_reg[26]	SLICE_X186Y16	SLICEM.AFF	FDRE
rdata_q_reg[27]	SLICE_X187Y19	SLICEL.AFF	FDRE
rdata_q_reg[28]	SLICE_X187Y18	SLICEL.BFF	FDRE
rdata_q_reg[29]	SLICE_X187Y19	SLICEL.BFF	FDRE
rdata_q_reg[2]	SLICE_X188Y16	SLICEM.AFF	FDRE
rdata_q_reg[30]	SLICE_X187Y17	SLICEL.AFF	FDRE
rdata_q_reg[31]	SLICE_X189Y17	SLICEL.BFF	FDRE
rdata_q_reg[3]	SLICE_X190Y17	SLICEM.AFF	FDRE
rdata_q_reg[4]	SLICE_X191Y14	SLICEL.AFF	FDRE
rdata_q_reg[5]	SLICE_X191Y18	SLICEL.BFF	FDRE
rdata_q_reg[6]	SLICE_X190Y16	SLICEM.BFF	FDRE
rdata_q_reg[7]	SLICE_X190Y17	SLICEM.BFF	FDRE
rdata_q_reg[8]	SLICE_X190Y15	SLICEM.AFF	FDRE
rdata_q_reg[9]	SLICE_X191Y17	SLICEL.BFF	FDRE
sgmii_refclk_n_IBUF_inst	IPAD_X2Y9	IPAD.IPAD	IBUF
sgmii_refclk_p_IBUF_inst	IPAD_X2Y8	IPAD.IPAD	IBUF
sgmii_rxn_IBUF_inst	IPAD_X2Y6	IPAD.IPAD	IBUF
sgmii_rxp_IBUF_inst	IPAD_X2Y7	IPAD.IPAD	IBUF
sgmii_txn_OBUF_inst	OPAD_X1Y2	OPAD.OPAD	OBUF
sgmii_txp_OBUF_inst	OPAD_X1Y3	OPAD.OPAD	OBUF
status_sync0_reg[0]	SLICE_X203Y21	SLICEL.AFF	FDRE
status_sync0_reg[10]	SLICE_X192Y19	SLICEM.AFF	FDRE
status_sync0_reg[11]	SLICE_X192Y19	SLICEM.BFF	FDRE
status_sync0_reg[12]	SLICE_X194Y19	SLICEL.AFF	FDRE
status_sync0_reg[13]	SLICE_X194Y19	SLICEL.BFF	FDRE
status_sync0_reg[1]	SLICE_X201Y17	SLICEL.AFF	FDRE
status_sync0_reg[2]	SLICE_X201Y17	SLICEL.BFF	FDRE
status_sync0_reg[3]	SLICE_X194Y19	SLICEL.CFF	FDRE
status_sync0_reg[4]	SLICE_X201Y17	SLICEL.CFF	FDRE
status_sync0_reg[5]	SLICE_X191Y19	SLICEL.AFF	FDRE
status_sync0_reg[6]	SLICE_X203Y21	SLICEL.BFF	FDRE
status_sync0_reg[7]	SLICE_X194Y19	SLICEL.DFF	FDRE
status_sync0_reg[9]	SLICE_X194Y20	SLICEL.AFF	FDRE
status_sync1_reg[0]	SLICE_X203Y21	SLICEL.CFF	FDRE
status_sync1_reg[10]	SLICE_X192Y19	SLICEM.CFF	FDRE
status_sync1_reg[11]	SLICE_X192Y19	SLICEM.DFF	FDRE
status_sync1_reg[12]	SLICE_X194Y19	SLICEL.A5FF	FDRE
status_sync1_reg[13]	SLICE_X194Y19	SLICEL.B5FF	FDRE
status_sync1_reg[1]	SLICE_X200Y17	SLICEM.AFF	FDRE
status_sync1_reg[2]	SLICE_X200Y17	SLICEM.BFF	FDRE
status_sync1_reg[3]	SLICE_X194Y19	SLICEL.C5FF	FDRE
status_sync1_reg[4]	SLICE_X200Y17	SLICEM.CFF	FDRE
status_sync1_reg[5]	SLICE_X191Y19	SLICEL.BFF	FDRE
status_sync1_reg[6]	SLICE_X200Y17	SLICEM.DFF	FDRE
status_sync1_reg[7]	SLICE_X194Y19	SLICEL.D5FF	FDRE
status_sync1_reg[9]	SLICE_X194Y20	SLICEL.BFF	FDRE
eth/LED_OBUF[3]_inst_i_1	SLICE_X184Y21	SLICEM.D6LUT	LUT3
eth/avail_i_1	SLICE_X184Y15	SLICEM.A6LUT	LUT5
eth/avail_reg	SLICE_X184Y15	SLICEM.AFF	FDRE
eth/bs_sr[12]_i_1	SLICE_X184Y21	SLICEM.D5LUT	LUT3
eth/byte_sync_i_10	SLICE_X185Y12	SLICEL.A5LUT	LUT4
eth/byte_sync_i_2	SLICE_X186Y6	SLICEM.D6LUT	LUT3
eth/byte_sync_i_3	SLICE_X185Y12	SLICEL.B6LUT	LUT6
eth/byte_sync_i_5	SLICE_X184Y12	SLICEM.A6LUT	LUT4
eth/byte_sync_i_6	SLICE_X185Y12	SLICEL.D6LUT	LUT5
eth/byte_sync_i_7	SLICE_X184Y12	SLICEM.B6LUT	LUT6
eth/byte_sync_i_8	SLICE_X185Y12	SLICEL.C6LUT	LUT6
eth/byte_sync_i_9	SLICE_X185Y12	SLICEL.A6LUT	LUT5
eth/byte_sync_reg	SLICE_X186Y6	SLICEM.AFF	FDRE
eth/cooked_reg	SLICE_X187Y13	SLICEL.AFF	FDRE
eth/core_lsu_addr_dly_reg[10]	SLICE_X183Y10	SLICEL.AFF	FDRE
eth/core_lsu_addr_dly_reg[11]	SLICE_X184Y9	SLICEM.AFF	FDRE
eth/core_lsu_addr_dly_reg[12]	SLICE_X182Y12	SLICEM.AFF	FDRE
eth/core_lsu_addr_dly_reg[13]	SLICE_X182Y14	SLICEM.AFF	FDRE
eth/core_lsu_addr_dly_reg[14]	SLICE_X182Y14	SLICEM.BFF	FDRE
eth/core_lsu_addr_dly_reg[15]	SLICE_X182Y14	SLICEM.CFF	FDRE
eth/core_lsu_addr_dly_reg[16]	SLICE_X184Y15	SLICEM.A5FF	FDRE
eth/core_lsu_addr_dly_reg[3]	SLICE_X185Y11	SLICEL.AFF	FDRE
eth/core_lsu_addr_dly_reg[4]	SLICE_X182Y12	SLICEM.BFF	FDRE
eth/core_lsu_addr_dly_reg[5]	SLICE_X182Y12	SLICEM.CFF	FDRE
eth/core_lsu_addr_dly_reg[6]	SLICE_X183Y9	SLICEL.AFF	FDRE
eth/eth_irq_i_1	SLICE_X184Y15	SLICEM.B6LUT	LUT6
eth/eth_irq_i_2	SLICE_X184Y12	SLICEM.C6LUT	LUT6
eth/eth_irq_reg	SLICE_X184Y15	SLICEM.BFF	FDRE
eth/eth_rst_n_OBUF_inst_i_1	SLICE_X191Y10	SLICEL.B5LUT	LUT2
eth/firstbuf[4]_i_1	SLICE_X183Y12	SLICEL.B6LUT	LUT4
eth/firstbuf_reg[0]	SLICE_X184Y12	SLICEM.AFF	FDRE
eth/firstbuf_reg[1]	SLICE_X184Y12	SLICEM.BFF	FDRE
eth/firstbuf_reg[2]	SLICE_X184Y12	SLICEM.CFF	FDRE
eth/firstbuf_reg[3]	SLICE_X184Y12	SLICEM.DFF	FDRE
eth/firstbuf_reg[4]	SLICE_X184Y12	SLICEM.A5FF	FDRE
eth/framing_rdata0	SLICE_X183Y14	SLICEL.AFF	FDRE
eth/irq_en_reg	SLICE_X185Y15	SLICEL.AFF	FDRE
eth/last_reg[0]	SLICE_X186Y6	SLICEM.BFF	FDRE
eth/last_reg[1]	SLICE_X187Y5	SLICEL.AFF	FDRE
eth/last_reg[2]	SLICE_X186Y6	SLICEM.CFF	FDRE
eth/lastbuf[4]_i_1	SLICE_X185Y13	SLICEL.B5LUT	LUT4
eth/lastbuf_reg[0]	SLICE_X185Y12	SLICEL.AFF	FDRE
eth/lastbuf_reg[1]	SLICE_X185Y12	SLICEL.BFF	FDRE
eth/lastbuf_reg[2]	SLICE_X185Y12	SLICEL.CFF	FDRE
eth/lastbuf_reg[3]	SLICE_X185Y12	SLICEL.DFF	FDRE
eth/lastbuf_reg[4]	SLICE_X185Y13	SLICEL.AFF	FDRE
eth/loopback_reg	SLICE_X187Y13	SLICEL.BFF	FDRE
eth/mac_address[31]_i_1	SLICE_X183Y12	SLICEL.B5LUT	LUT4
eth/mac_address_reg[0]	SLICE_X188Y6	SLICEM.AFF	FDRE
eth/mac_address_reg[10]	SLICE_X189Y11	SLICEL.AFF	FDSE
eth/mac_address_reg[11]	SLICE_X189Y11	SLICEL.BFF	FDRE
eth/mac_address_reg[12]	SLICE_X187Y10	SLICEL.AFF	FDRE
eth/mac_address_reg[13]	SLICE_X184Y10	SLICEM.AFF	FDRE
eth/mac_address_reg[14]	SLICE_X189Y13	SLICEL.AFF	FDRE
eth/mac_address_reg[15]	SLICE_X188Y6	SLICEM.BFF	FDRE
eth/mac_address_reg[16]	SLICE_X189Y13	SLICEL.BFF	FDSE
eth/mac_address_reg[17]	SLICE_X189Y13	SLICEL.CFF	FDRE
eth/mac_address_reg[18]	SLICE_X189Y13	SLICEL.DFF	FDRE
eth/mac_address_reg[19]	SLICE_X189Y14	SLICEL.AFF	FDSE
eth/mac_address_reg[1]	SLICE_X185Y7	SLICEL.AFF	FDSE
eth/mac_address_reg[20]	SLICE_X189Y11	SLICEL.CFF	FDRE
eth/mac_address_reg[21]	SLICE_X189Y11	SLICEL.DFF	FDRE
eth/mac_address_reg[22]	SLICE_X189Y11	SLICEL.A5FF	FDRE
eth/mac_address_reg[23]	SLICE_X189Y14	SLICEL.BFF	FDSE
eth/mac_address_reg[24]	SLICE_X188Y6	SLICEM.CFF	FDRE
eth/mac_address_reg[25]	SLICE_X188Y6	SLICEM.DFF	FDRE
eth/mac_address_reg[26]	SLICE_X187Y10	SLICEL.BFF	FDRE
eth/mac_address_reg[27]	SLICE_X189Y11	SLICEL.B5FF	FDRE
eth/mac_address_reg[28]	SLICE_X189Y11	SLICEL.C5FF	FDRE
eth/mac_address_reg[29]	SLICE_X189Y14	SLICEL.CFF	FDRE
eth/mac_address_reg[2]	SLICE_X185Y7	SLICEL.BFF	FDRE
eth/mac_address_reg[30]	SLICE_X189Y14	SLICEL.DFF	FDRE
eth/mac_address_reg[31]	SLICE_X189Y13	SLICEL.A5FF	FDRE
eth/mac_address_reg[32]	SLICE_X188Y11	SLICEM.AFF	FDSE
eth/mac_address_reg[33]	SLICE_X185Y14	SLICEL.AFF	FDRE
eth/mac_address_reg[34]	SLICE_X185Y14	SLICEL.BFF	FDRE
eth/mac_address_reg[35]	SLICE_X188Y11	SLICEM.BFF	FDRE
eth/mac_address_reg[36]	SLICE_X188Y12	SLICEM.AFF	FDRE
eth/mac_address_reg[37]	SLICE_X188Y11	SLICEM.CFF	FDRE
eth/mac_address_reg[38]	SLICE_X189Y12	SLICEL.AFF	FDRE
eth/mac_address_reg[39]	SLICE_X189Y12	SLICEL.BFF	FDRE
eth/mac_address_reg[3]	SLICE_X185Y7	SLICEL.CFF	FDRE
eth/mac_address_reg[40]	SLICE_X189Y12	SLICEL.CFF	FDSE
eth/mac_address_reg[41]	SLICE_X189Y12	SLICEL.DFF	FDSE
eth/mac_address_reg[42]	SLICE_X189Y12	SLICEL.A5FF	FDRE
eth/mac_address_reg[43]	SLICE_X188Y12	SLICEM.BFF	FDRE
eth/mac_address_reg[44]	SLICE_X188Y12	SLICEM.CFF	FDRE
eth/mac_address_reg[45]	SLICE_X185Y14	SLICEL.CFF	FDSE
eth/mac_address_reg[46]	SLICE_X189Y12	SLICEL.B5FF	FDRE
eth/mac_address_reg[47]	SLICE_X188Y11	SLICEM.DFF	FDRE
eth/mac_address_reg[4]	SLICE_X184Y10	SLICEM.BFF	FDRE
eth/mac_address_reg[5]	SLICE_X185Y7	SLICEL.DFF	FDRE
eth/mac_address_reg[6]	SLICE_X188Y6	SLICEM.A5FF	FDRE
eth/mac_address_reg[7]	SLICE_X189Y11	SLICEL.D5FF	FDRE
eth/mac_address_reg[8]	SLICE_X188Y6	SLICEM.B5FF	FDSE
eth/mac_address_reg[9]	SLICE_X188Y6	SLICEM.C5FF	FDSE
eth/nextbuf[0]_i_1	SLICE_X185Y6	SLICEL.C6LUT	LUT1
eth/nextbuf[1]_i_1	SLICE_X185Y6	SLICEL.A6LUT	LUT2
eth/nextbuf[2]_i_1	SLICE_X185Y6	SLICEL.A5LUT	LUT3
eth/nextbuf[3]_i_1	SLICE_X185Y6	SLICEL.B6LUT	LUT4
eth/nextbuf[4]_i_1	SLICE_X187Y6	SLICEL.A6LUT	LUT4
eth/nextbuf[4]_i_2	SLICE_X185Y6	SLICEL.B5LUT	LUT5
eth/nextbuf_reg[0]	SLICE_X185Y6	SLICEL.CFF	FDRE
eth/nextbuf_reg[1]	SLICE_X185Y6	SLICEL.AFF	FDRE
eth/nextbuf_reg[2]	SLICE_X185Y6	SLICEL.A5FF	FDRE
eth/nextbuf_reg[3]	SLICE_X185Y6	SLICEL.BFF	FDRE
eth/nextbuf_reg[4]	SLICE_X185Y6	SLICEL.B5FF	FDRE
eth/phy_mdclk_i_1	SLICE_X182Y16	SLICEM.A6LUT	LUT6
eth/phy_mdclk_reg	SLICE_X182Y16	SLICEM.AFF	FDRE
eth/phy_mdio_o_i_1	SLICE_X182Y16	SLICEM.B6LUT	LUT6
eth/phy_mdio_o_reg	SLICE_X182Y16	SLICEM.BFF	FDRE
eth/phy_mdio_oe_i_2	SLICE_X182Y16	SLICEM.C6LUT	LUT6
eth/phy_mdio_oe_reg	SLICE_X182Y16	SLICEM.CFF	FDSE
eth/promiscuous_i_1	SLICE_X185Y13	SLICEL.B6LUT	LUT4
eth/promiscuous_i_2	SLICE_X183Y18	SLICEL.B6LUT	LUT4
eth/promiscuous_i_3	SLICE_X183Y18	SLICEL.A6LUT	LUT5
eth/promiscuous_reg	SLICE_X188Y12	SLICEM.DFF	FDRE
eth/rdata_q[0]_i_8	SLICE_X184Y15	SLICEM.C6LUT	LUT6
eth/rdata_q[10]_i_17	SLICE_X184Y9	SLICEM.A6LUT	LUT4
eth/rdata_q[10]_i_8	SLICE_X184Y9	SLICEM.B5LUT	LUT5
eth/rdata_q[10]_i_9	SLICE_X187Y12	SLICEL.C6LUT	LUT6
eth/rdata_q[11]_i_6	SLICE_X188Y12	SLICEM.A6LUT	LUT6
eth/rdata_q[12]_i_6	SLICE_X188Y12	SLICEM.B6LUT	LUT6
eth/rdata_q[13]_i_6	SLICE_X184Y12	SLICEM.D6LUT	LUT6
eth/rdata_q[14]_i_4	SLICE_X189Y12	SLICEL.C6LUT	LUT6
eth/rdata_q[16]_i_11	SLICE_X183Y9	SLICEL.B6LUT	LUT2
eth/rdata_q[16]_i_3	SLICE_X187Y13	SLICEL.A6LUT	LUT6
eth/rdata_q[16]_i_6	SLICE_X183Y9	SLICEL.A6LUT	LUT6
eth/rdata_q[17]_i_4	SLICE_X187Y13	SLICEL.B6LUT	LUT6
eth/rdata_q[18]_i_4	SLICE_X187Y13	SLICEL.C6LUT	LUT6
eth/rdata_q[19]_i_4	SLICE_X187Y15	SLICEL.B6LUT	LUT6
eth/rdata_q[1]_i_8	SLICE_X185Y11	SLICEL.B6LUT	LUT6
eth/rdata_q[20]_i_4	SLICE_X188Y15	SLICEM.D6LUT	LUT6
eth/rdata_q[21]_i_4	SLICE_X189Y15	SLICEL.C6LUT	LUT6
eth/rdata_q[22]_i_4	SLICE_X188Y11	SLICEM.A6LUT	LUT6
eth/rdata_q[23]_i_4	SLICE_X187Y15	SLICEL.C6LUT	LUT6
eth/rdata_q[23]_i_9	SLICE_X184Y11	SLICEM.A6LUT	LUT6
eth/rdata_q[2]_i_8	SLICE_X185Y11	SLICEL.C6LUT	LUT6
eth/rdata_q[30]_i_3	SLICE_X183Y11	SLICEL.C6LUT	LUT6
eth/rdata_q[30]_i_7	SLICE_X182Y14	SLICEM.A6LUT	LUT5
eth/rdata_q[31]_i_10	SLICE_X184Y9	SLICEM.C6LUT	LUT6
eth/rdata_q[31]_i_11	SLICE_X184Y9	SLICEM.A5LUT	LUT5
eth/rdata_q[31]_i_13	SLICE_X182Y14	SLICEM.A5LUT	LUT2
eth/rdata_q[31]_i_16	SLICE_X183Y11	SLICEL.A5LUT	LUT2
eth/rdata_q[31]_i_17	SLICE_X184Y9	SLICEM.B6LUT	LUT2
eth/rdata_q[31]_i_18	SLICE_X183Y11	SLICEL.A6LUT	LUT3
eth/rdata_q[31]_i_19	SLICE_X183Y9	SLICEL.C6LUT	LUT2
eth/rdata_q[31]_i_8	SLICE_X184Y11	SLICEM.B6LUT	LUT6
eth/rdata_q[31]_i_9	SLICE_X183Y11	SLICEL.D6LUT	LUT6
eth/rdata_q[3]_i_11	SLICE_X184Y10	SLICEM.A6LUT	LUT6
eth/rdata_q[3]_i_16	SLICE_X184Y9	SLICEM.D6LUT	LUT6
eth/rdata_q[3]_i_8	SLICE_X185Y14	SLICEL.D6LUT	LUT2
eth/rdata_q[4]_i_8	SLICE_X184Y10	SLICEM.B6LUT	LUT6
eth/rdata_q[5]_i_8	SLICE_X184Y10	SLICEM.C6LUT	LUT6
eth/rdata_q[6]_i_8	SLICE_X187Y11	SLICEL.D6LUT	LUT6
eth/rdata_q[7]_i_8	SLICE_X188Y13	SLICEM.C6LUT	LUT6
eth/rdata_q[8]_i_4	SLICE_X188Y11	SLICEM.B6LUT	LUT6
eth/rdata_q[9]_i_8	SLICE_X187Y12	SLICEL.D6LUT	LUT6
eth/rx_addr_axis_reg[0]	SLICE_X183Y13	SLICEL.AFF	FDRE
eth/rx_addr_axis_reg[10]	SLICE_X182Y15	SLICEM.AFF	FDRE
eth/rx_addr_axis_reg[1]	SLICE_X183Y13	SLICEL.BFF	FDRE
eth/rx_addr_axis_reg[2]	SLICE_X183Y12	SLICEL.AFF	FDRE
eth/rx_addr_axis_reg[3]	SLICE_X183Y12	SLICEL.BFF	FDRE
eth/rx_addr_axis_reg[4]	SLICE_X183Y12	SLICEL.CFF	FDRE
eth/rx_addr_axis_reg[5]	SLICE_X183Y13	SLICEL.CFF	FDRE
eth/rx_addr_axis_reg[6]	SLICE_X182Y13	SLICEM.AFF	FDRE
eth/rx_addr_axis_reg[7]	SLICE_X182Y15	SLICEM.BFF	FDRE
eth/rx_addr_axis_reg[8]	SLICE_X182Y13	SLICEM.BFF	FDRE
eth/rx_addr_axis_reg[9]	SLICE_X182Y15	SLICEM.CFF	FDRE
eth/rx_dest_mac_reg[0]	SLICE_X187Y6	SLICEL.AFF	FDRE
eth/rx_dest_mac_reg[10]	SLICE_X189Y6	SLICEL.AFF	FDRE
eth/rx_dest_mac_reg[11]	SLICE_X187Y6	SLICEL.BFF	FDRE
eth/rx_dest_mac_reg[12]	SLICE_X187Y7	SLICEL.AFF	FDRE
eth/rx_dest_mac_reg[13]	SLICE_X187Y7	SLICEL.BFF	FDRE
eth/rx_dest_mac_reg[14]	SLICE_X189Y7	SLICEL.AFF	FDRE
eth/rx_dest_mac_reg[15]	SLICE_X187Y7	SLICEL.CFF	FDRE
eth/rx_dest_mac_reg[16]	SLICE_X189Y7	SLICEL.BFF	FDRE
eth/rx_dest_mac_reg[17]	SLICE_X189Y6	SLICEL.BFF	FDRE
eth/rx_dest_mac_reg[18]	SLICE_X189Y6	SLICEL.CFF	FDRE
eth/rx_dest_mac_reg[19]	SLICE_X187Y7	SLICEL.DFF	FDRE
eth/rx_dest_mac_reg[1]	SLICE_X187Y6	SLICEL.CFF	FDRE
eth/rx_dest_mac_reg[20]	SLICE_X189Y8	SLICEL.AFF	FDRE
eth/rx_dest_mac_reg[21]	SLICE_X187Y7	SLICEL.A5FF	FDRE
eth/rx_dest_mac_reg[22]	SLICE_X189Y7	SLICEL.CFF	FDRE
eth/rx_dest_mac_reg[23]	SLICE_X187Y7	SLICEL.B5FF	FDRE
eth/rx_dest_mac_reg[24]	SLICE_X189Y7	SLICEL.DFF	FDRE
eth/rx_dest_mac_reg[25]	SLICE_X189Y7	SLICEL.A5FF	FDRE
eth/rx_dest_mac_reg[26]	SLICE_X187Y8	SLICEL.AFF	FDRE
eth/rx_dest_mac_reg[27]	SLICE_X187Y8	SLICEL.BFF	FDRE
eth/rx_dest_mac_reg[28]	SLICE_X189Y8	SLICEL.BFF	FDRE
eth/rx_dest_mac_reg[29]	SLICE_X187Y8	SLICEL.CFF	FDRE
eth/rx_dest_mac_reg[2]	SLICE_X187Y6	SLICEL.DFF	FDRE
eth/rx_dest_mac_reg[30]	SLICE_X189Y8	SLICEL.CFF	FDRE
eth/rx_dest_mac_reg[31]	SLICE_X187Y8	SLICEL.DFF	FDRE
eth/rx_dest_mac_reg[32]	SLICE_X189Y7	SLICEL.B5FF	FDRE
eth/rx_dest_mac_reg[33]	SLICE_X189Y7	SLICEL.C5FF	FDRE
eth/rx_dest_mac_reg[34]	SLICE_X189Y9	SLICEL.AFF	FDRE
eth/rx_dest_mac_reg[35]	SLICE_X187Y8	SLICEL.A5FF	FDRE
eth/rx_dest_mac_reg[36]	SLICE_X189Y8	SLICEL.DFF	FDRE
eth/rx_dest_mac_reg[37]	SLICE_X187Y8	SLICEL.B5FF	FDRE
eth/rx_dest_mac_reg[38]	SLICE_X189Y9	SLICEL.BFF	FDRE
eth/rx_dest_mac_reg[39]	SLICE_X189Y9	SLICEL.CFF	FDRE
eth/rx_dest_mac_reg[3]	SLICE_X187Y6	SLICEL.A5FF	FDRE
eth/rx_dest_mac_reg[40]	SLICE_X189Y9	SLICEL.DFF	FDRE
eth/rx_dest_mac_reg[41]	SLICE_X189Y7	SLICEL.D5FF	FDRE
eth/rx_dest_mac_reg[42]	SLICE_X189Y10	SLICEL.AFF	FDRE
eth/rx_dest_mac_reg[43]	SLICE_X189Y9	SLICEL.A5FF	FDRE
eth/rx_dest_mac_reg[44]	SLICE_X189Y10	SLICEL.BFF	FDRE
eth/rx_dest_mac_reg[45]	SLICE_X189Y10	SLICEL.CFF	FDRE
eth/rx_dest_mac_reg[46]	SLICE_X189Y10	SLICEL.DFF	FDRE
eth/rx_dest_mac_reg[47]	SLICE_X189Y10	SLICEL.A5FF	FDRE
eth/rx_dest_mac_reg[4]	SLICE_X187Y7	SLICEL.C5FF	FDRE
eth/rx_dest_mac_reg[5]	SLICE_X187Y7	SLICEL.D5FF	FDRE
eth/rx_dest_mac_reg[6]	SLICE_X189Y6	SLICEL.DFF	FDRE
eth/rx_dest_mac_reg[7]	SLICE_X187Y6	SLICEL.B5FF	FDRE
eth/rx_dest_mac_reg[8]	SLICE_X189Y6	SLICEL.A5FF	FDRE
eth/rx_dest_mac_reg[9]	SLICE_X189Y6	SLICEL.B5FF	FDRE
eth/rx_length_axis_reg_0_31_0_5_i_2	SLICE_X183Y13	SLICEL.A5LUT	LUT2
eth/rx_length_axis_reg_0_31_0_5_i_3	SLICE_X183Y13	SLICEL.A6LUT	LUT1
eth/rx_length_axis_reg_0_31_0_5_i_4	SLICE_X183Y12	SLICEL.A5LUT	LUT4
eth/rx_length_axis_reg_0_31_0_5_i_5	SLICE_X183Y12	SLICEL.A6LUT	LUT3
eth/rx_length_axis_reg_0_31_0_5_i_6	SLICE_X183Y13	SLICEL.B6LUT	LUT6
eth/rx_length_axis_reg_0_31_0_5_i_7	SLICE_X183Y12	SLICEL.C6LUT	LUT5
eth/rx_length_axis_reg_0_31_6_10_i_1	SLICE_X182Y15	SLICEM.A6LUT	LUT3
eth/rx_length_axis_reg_0_31_6_10_i_2	SLICE_X182Y14	SLICEM.B6LUT	LUT2
eth/rx_length_axis_reg_0_31_6_10_i_3	SLICE_X182Y15	SLICEM.A5LUT	LUT5
eth/rx_length_axis_reg_0_31_6_10_i_4	SLICE_X182Y14	SLICEM.B5LUT	LUT4
eth/rx_length_axis_reg_0_31_6_10_i_5	SLICE_X182Y15	SLICEM.B6LUT	LUT6
eth/rx_length_axis_reg_0_31_6_10_i_6	SLICE_X182Y15	SLICEM.C6LUT	LUT6
eth/spare_reg[0]	SLICE_X187Y13	SLICEL.CFF	FDRE
eth/spare_reg[1]	SLICE_X187Y16	SLICEL.AFF	FDRE
eth/spare_reg[2]	SLICE_X187Y16	SLICEL.BFF	FDRE
eth/spare_reg[3]	SLICE_X187Y16	SLICEL.CFF	FDRE
eth/sync_i_1	SLICE_X186Y7	SLICEM.A6LUT	LUT6
eth/sync_i_10	SLICE_X189Y6	SLICEL.D6LUT	LUT6
eth/sync_i_11	SLICE_X186Y8	SLICEM.C6LUT	LUT6
eth/sync_i_12	SLICE_X189Y9	SLICEL.B6LUT	LUT6
eth/sync_i_13	SLICE_X187Y8	SLICEL.C6LUT	LUT6
eth/sync_i_14	SLICE_X189Y9	SLICEL.C6LUT	LUT6
eth/sync_i_15	SLICE_X187Y8	SLICEL.D6LUT	LUT6
eth/sync_i_16	SLICE_X189Y9	SLICEL.D6LUT	LUT6
eth/sync_i_17	SLICE_X189Y10	SLICEL.B6LUT	LUT6
eth/sync_i_19	SLICE_X188Y10	SLICEM.D6LUT	LUT6
eth/sync_i_2	SLICE_X189Y8	SLICEL.A6LUT	LUT6
eth/sync_i_20	SLICE_X188Y10	SLICEM.C6LUT	LUT6
eth/sync_i_21	SLICE_X188Y10	SLICEM.B6LUT	LUT6
eth/sync_i_22	SLICE_X188Y10	SLICEM.A6LUT	LUT6
eth/sync_i_24	SLICE_X188Y9	SLICEM.D6LUT	LUT6
eth/sync_i_25	SLICE_X188Y9	SLICEM.C6LUT	LUT6
eth/sync_i_26	SLICE_X188Y9	SLICEM.B6LUT	LUT6
eth/sync_i_27	SLICE_X188Y9	SLICEM.A6LUT	LUT6
eth/sync_i_29	SLICE_X188Y8	SLICEM.D6LUT	LUT6
eth/sync_i_3	SLICE_X189Y8	SLICEL.B6LUT	LUT6
eth/sync_i_30	SLICE_X188Y8	SLICEM.C6LUT	LUT6
eth/sync_i_31	SLICE_X188Y8	SLICEM.B6LUT	LUT6
eth/sync_i_32	SLICE_X188Y8	SLICEM.A6LUT	LUT6
eth/sync_i_33	SLICE_X188Y7	SLICEM.D6LUT	LUT6
eth/sync_i_34	SLICE_X188Y7	SLICEM.C6LUT	LUT6
eth/sync_i_35	SLICE_X188Y7	SLICEM.B6LUT	LUT6
eth/sync_i_36	SLICE_X188Y7	SLICEM.A6LUT	LUT6
eth/sync_i_4	SLICE_X189Y8	SLICEL.C6LUT	LUT6
eth/sync_i_5	SLICE_X189Y8	SLICEL.D6LUT	LUT6
eth/sync_i_6	SLICE_X189Y9	SLICEL.A6LUT	LUT4
eth/sync_i_8	SLICE_X189Y10	SLICEL.C6LUT	LUT6
eth/sync_i_9	SLICE_X189Y10	SLICEL.D6LUT	LUT6
eth/sync_reg	SLICE_X186Y7	SLICEM.AFF	FDRE
eth/sync_reg_i_18	SLICE_X188Y9	SLICEM.CARRY4	CARRY4
eth/sync_reg_i_23	SLICE_X188Y8	SLICEM.CARRY4	CARRY4
eth/sync_reg_i_28	SLICE_X188Y7	SLICEM.CARRY4	CARRY4
eth/sync_reg_i_7	SLICE_X188Y10	SLICEM.CARRY4	CARRY4
eth/tx_axis_tlast_i_10	SLICE_X186Y11	SLICEM.B6LUT	LUT5
eth/tx_axis_tlast_i_11	SLICE_X186Y11	SLICEM.A6LUT	LUT5
eth/tx_axis_tlast_i_12	SLICE_X187Y10	SLICEL.B6LUT	LUT6
eth/tx_axis_tlast_i_13	SLICE_X186Y10	SLICEM.D6LUT	LUT5
eth/tx_axis_tlast_i_14	SLICE_X186Y10	SLICEM.C6LUT	LUT4
eth/tx_axis_tlast_i_15	SLICE_X186Y10	SLICEM.B6LUT	LUT6
eth/tx_axis_tlast_i_16	SLICE_X186Y10	SLICEM.A6LUT	LUT6
eth/tx_axis_tlast_i_17	SLICE_X187Y11	SLICEL.A5LUT	LUT3
eth/tx_axis_tlast_i_18	SLICE_X187Y11	SLICEL.A6LUT	LUT5
